                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    5 Nov 2022 15:41:05
Satellite-FINCH


      Time (UTCG)             x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)   
6 Nov 2022 00:02:00.000    -5625.467724      346.240178     3939.086324    -5625.463870      346.235547     3939.092236    -4187.571135    -3762.530448     3948.389933    -4177.047102    -3783.898258     3939.106742    -4177.047527    -3783.897402     3939.107113    -4177.167608    -3783.786484     3939.086324    -4177.167712    -3783.786459     3939.086238    -4210.148774    -3715.577425     3968.791018    -4176.948706    -3784.028219     3939.086238    -4176.948018    -3784.028889     3939.086324     2585.692539    -5007.996663     3939.077806    -4187.570267    -3762.530316     3948.390980
6 Nov 2022 00:03:00.000    -5348.921318      424.629315     4299.585205    -5348.917112      424.624260     4299.590938    -4033.034993    -3528.282736     4308.544064    -4024.509564    -3548.866096     4299.601664    -4024.509909    -3548.865270     4299.602023    -4024.607358    -3548.775132     4299.585205    -4024.607443    -3548.775132     4299.585126    -4051.254979    -3483.082131     4328.183711    -4024.402039    -3549.008063     4299.585126    -4024.401405    -3549.008686     4299.585205     2397.678448    -4800.258002     4299.577123    -4033.034046    -3528.282591     4308.545069
6 Nov 2022 00:04:00.000    -5048.239376      498.629896     4641.084340    -5048.234835      498.624440     4641.089865    -3860.726753    -3278.486972     4649.658969    -3854.237379    -3298.195180     4641.096766    -3854.237643    -3298.194386     4641.097111    -3854.312033    -3298.125426     4641.084340    -3854.312097    -3298.125450     4641.084268    -3874.509052    -3235.237966     4668.450634    -3854.121201    -3298.348526     4641.084268    -3854.120625    -3298.349098     4641.084340     2199.098496    -4571.366208     4641.076730    -3860.725731    -3278.486816     4649.659928
6 Nov 2022 00:05:00.000    -4724.788501      567.712687     4962.080881    -4724.783646      567.706853     4962.086172    -3671.410805    -3014.248218     4970.233508    -3666.985950    -3032.994451     4962.089223    -3666.986131    -3032.993695     4962.089551    -3667.037135    -3032.946213     4962.080881    -3667.037179    -3032.946262     4962.080819    -3680.694977    -2973.141335     4988.094409    -3666.861631    -3033.158499     4962.080819    -3666.861116    -3033.159019     4962.080881     1990.830635    -4322.335938     4962.073777    -3671.409713    -3014.248051     4970.234417
6 Nov 2022 00:06:00.000    -4380.038790      631.382634     5261.163364    -4380.033643      631.376449     5261.168392    -3465.925971    -2736.734447     5268.858084    -3463.584987    -2754.436146     5261.167582    -3463.585084    -2754.435430     5261.167893    -3463.612479    -2754.409634     5261.163364    -3463.612502    -2754.409708     5261.163310    -3470.671422    -2697.950720     5285.709561    -3463.453076    -2754.610171     5261.163310    -3463.452624    -2754.610636     5261.163364     1773.794926    -4054.269909     5261.156797    -3465.924813    -2736.734270     5268.858937
6 Nov 2022 00:07:00.000    -4015.556891      689.181877     5537.017690    -4015.551474      689.175368     5537.022430    -3245.181667    -2447.171289     5544.220625    -3244.934719    -2463.750518     5537.017768    -3244.934731    -2463.749846     5537.018060    -3244.938398    -2463.745847     5537.017690    -3244.938400    -2463.745946     5537.017645    -3245.367815    -2410.881470     5559.988489    -3244.795798    -2463.933753     5537.017645    -3244.795411    -2463.934160     5537.017690     1548.949420    -3768.353878     5537.011690    -3245.180448    -2447.171102     5544.221421
6 Nov 2022 00:08:00.000    -3632.998674      740.692501     5788.432688    -3632.993011      740.685697     5788.437113    -3010.153778    -2146.836583     5795.112135    -3012.001803    -2162.220370     5788.428624    -3012.001730    -2162.219745     5788.428896    -3011.981656    -2162.237557     5788.432688    -3011.981637    -2162.237681     5788.432652    -3005.780131    -2113.200399     5809.726982    -3011.856485    -2162.412005     5788.432652    -3011.856166    -2162.412353     5788.432688     1317.285916    -3465.851292     5788.427280    -3010.152504    -2146.836389     5795.112869
6 Nov 2022 00:09:00.000    -3234.101536      785.539042     6014.305208    -3234.095651      785.531972     6014.309296    -2761.880265    -1837.054740     6020.431774    -2765.814976    -1851.175390     6014.297021    -2765.814818    -1851.174815     6014.297271    -2765.771091    -1851.214359     6014.305208    -2765.771051    -1851.214506     6014.305181    -2752.966412    -1806.220199     6033.829298    -2765.663901    -1851.374581     6014.305181    -2765.663652    -1851.374866     6014.305208     1079.825608    -3148.097620     6014.300416    -2761.878941    -1837.054538     6020.432443
6 Nov 2022 00:10:00.000    -2820.676359      823.390742     6213.644748    -2820.670279      823.383437     6213.648476    -2501.456533    -1519.190910     6219.191482    -2507.460456    -1531.986301     6213.632474    -2507.460213    -1531.985779     6213.632701    -2507.393028    -1532.046877     6213.644748    -2507.392967    -1532.047048     6213.644731    -2488.042046    -1491.293658     6231.312742    -2507.304291    -1532.192169     6213.644731    -2507.304112    -1532.192392     6213.644748      837.614606    -2816.494423     6213.640594    -2501.455165    -1519.190701     6219.192083
6 Nov 2022 00:11:00.000    -2394.599163      853.963570     6385.577562    -2394.592916      853.956063     6385.580908    -2230.030579    -1194.644981     6390.520066    -2238.077137    -1206.058836     6385.561255    -2238.076810    -1206.058369     6385.561458    -2237.986466    -1206.140750     6385.577562    -2237.986384    -1206.140943     6385.577554    -2212.174833    -1169.807719     6401.311751    -2237.916571    -1206.270472     6385.577554    -2237.916463    -1206.270631     6385.577562      591.719348    -2472.503149     6385.574063    -2230.029174    -1194.644767     6390.520596
6 Nov 2022 00:12:00.000    -1957.802502      877.021963     6529.350227    -1957.796114      877.014288     6529.353174    -1948.797954     -864.845455     6533.666767    -1958.851587     -874.827579     6529.329959    -1958.851177     -874.827169     6529.330137    -1958.738072     -874.930469     6529.350227    -1958.737970     -874.930684     6529.350229    -1926.579854     -843.177402     6543.081421    -1958.687327     -875.044050     6529.350229    -1958.687292     -875.044144     6529.350227      343.221932    -2117.638729     6529.347400    -1948.796517     -864.845236     6533.667225
6 Nov 2022 00:13:00.000    -1512.266659      892.380282     6644.332679    -1512.260158      892.372471     6644.335208    -1658.996547     -531.243242     6648.004275    -1671.012870     -539.749743     6644.308540    -1671.012378     -539.749393     6644.308692    -1670.877012     -539.873154     6644.332679    -1670.876890     -539.873390     6644.332691    -1632.514179     -512.839671     6656.000503    -1670.845640     -539.970097     6644.332691    -1670.845678     -539.970125     6644.332679       93.215429    -1753.462968     6644.330536    -1658.995085     -531.243019     6648.004658
6 Nov 2022 00:14:00.000    -1060.010715      899.903951     6730.020711    -1060.004130      899.896039     6730.022806    -1361.901238     -195.305438     6733.031220    -1375.827239     -202.298917     6729.992806    -1375.826667     -202.298628     6729.992931    -1375.669637     -202.442304     6730.020711    -1375.669495     -202.442560     6730.020732    -1331.271432     -180.247258     6739.573867    -1375.657775     -202.522181     6730.020732    -1375.657886     -202.522142     6730.020711     -157.200802    -1381.577817     6730.019261    -1361.899757     -195.305212     6733.031526
6 Nov 2022 00:15:00.000     -603.083516      899.510319     6786.037985     -603.076877      899.502342     6786.039632    -1058.818444      141.490924     6788.374171    -1074.592714      136.041215     6786.006437    -1074.592064      136.041441     6786.006535    -1074.414063      135.878485     6786.037985    -1074.413902      135.878210     6786.038016    -1024.176265      153.137512     6793.434474    -1074.421764      135.816025     6786.038016    -1074.421947      135.816129     6786.037985     -406.925786    -1003.618520     6786.037234    -1058.816951      141.491151     6788.374400
6 Nov 2022 00:16:00.000     -143.554538      891.169222     6812.137567     -143.547873      891.161214     6812.138755     -751.080561      477.665143     6813.789160     -768.633564      473.783164     6812.102515     -768.632839      473.783326     6812.102585     -768.434652      473.601810     6812.137567     -768.434471      473.601517     6812.137607     -712.578717      485.848938     6817.344871     -768.461881      473.557040     6812.137607     -768.462137      473.557211     6812.137567     -654.861604     -621.246662     6812.137519     -751.079062      477.665371     6813.789309
6 Nov 2022 00:17:00.000      316.495346      874.903254     6808.202958      316.502007      874.895250     6808.203676     -440.040294      811.739148     6809.162696     -459.294670      809.441968     6808.164556     -459.293874      809.442065     6808.164598     -459.076373      809.242789     6808.202958     -459.076175      809.242479     6808.203008     -397.848472      816.424170     6811.198183     -459.123011      809.215907     6808.203008     -459.123338      809.216144     6808.202958     -899.918059     -236.143103     6808.203613     -440.038796      811.739376     6809.162765
6 Nov 2022 00:18:00.000      774.983145      850.787739     6774.248595      774.989772      850.779775     6774.248837     -127.064909     1142.243787     6774.512257     -147.935809     1141.541509     6774.207014     -147.934944     1141.541540     6774.207027     -147.699089     1141.325383     6774.248595     -147.698874     1141.325058     6774.248655      -81.369036     1143.409434     6775.018570     -147.764931     1141.316508     6774.248655     -147.765329     1141.316809     6774.248595    -1141.017321      149.999171     6774.249951     -127.063419     1142.244014     6774.512247
6 Nov 2022 00:19:00.000     1229.833026      818.950407     6710.419838     1229.839591      818.942519     6710.419598      186.469569     1467.725072     6709.986264      164.074113     1468.620787     6710.375259      164.075043     1468.620752     6710.375244      164.328213     1468.388668     6710.419838      164.328445     1468.388329     6710.419907      235.468130     1465.366217     6708.961176      164.243457     1468.397837     6710.419907      164.242991     1468.398202     6710.419838    -1377.098507      535.482233     6710.421889      186.471044     1467.725297     6709.986173
6 Nov 2022 00:20:00.000     1678.985556      779.570772     6616.992457     1678.992030      779.562994     6616.991731      499.184183     1786.750367     6615.863553      475.362862     1789.240136     6616.945077      475.363854     1789.240035     6616.945033      475.633224     1788.993047     6616.992457      475.633470     1788.992696     6616.992535      551.269507     1780.877384     6613.311571      475.529926     1789.020221     6616.992535      475.529393     1789.020649     6616.992457    -1607.122205      918.610415     6616.995193      499.185637     1786.750588     6615.863383
6 Nov 2022 00:21:00.000     2120.406913      732.879214     6494.371637     2120.413266      732.871580     6494.370424      809.702915     2097.914516     6492.552368      784.560715     2101.987390     6494.321664      784.561764     2101.987222     6494.321591      784.846146     2101.726420     6494.371637      784.846407     2101.726057     6494.371722      864.645451     2088.553243     6488.484720      784.724762     2101.771479     6494.371722      784.724164     2101.771968     6494.371637    -1830.074930     1297.697531     6494.375046      809.704342     2097.914734     6492.552119
6 Nov 2022 00:22:00.000     2552.098044      679.155766     6343.090445     2552.104250      679.148310     6343.088747     1116.658588     2399.845918     6340.588817     1090.306334     2405.483973     6343.038100     1090.307436     2405.483740     6343.037999     1090.605577     2405.210274     6343.090445     1090.605851     2405.209901     6343.090539     1174.216154     2387.037550     6335.023405     1090.466640     2405.273020     6343.090539     1090.465979     2405.273567     6343.090445    -2044.973510     1671.074121     6343.094514     1116.659983     2399.846130     6340.588491
